showid,name,season,release_year,episode_count,synopsis
80061132,Superstore,Season 2,2016,22,"From strikes to scandals, the Cloud 9 crew juggles holiday celebrations, personal revelations and awkward situations while on the clock."
80061132,Superstore,Season 3,2017,22,"Two months post-tornado, the employees return for the store's reopening as new hires and co-worker conflicts add to the daily chaos at Cloud 9."
80061132,Superstore,Season 4,2018,22,"This season, Amy and Dina have special deliveries and Mateo reveals his secret as in-store antics and viral tweets keep the crew busy at Cloud 9."
80061132,Superstore,Season 5,2019,21,"At Cloud 9, Mateo preps for his deportation hearing, a new district manager arrives at the store and a company buyout keeps the employees on their toes."
80061132,Superstore,Season 6,2020,15,"Big changes come to Cloud 9 as Amy and Jonah contemplate the future, a pandemic brings new protocols and the staff confronts more challenges together."
80071084,The Glamorous Imperial Concubine,Season 1,2011,42,"In the 10th century, a Chinese princess uses her wiles to gain power and exact vengeance after her uncle seizes the throne and kills her family."
80081705,Iris,Season 1,2009,20,"After two best friends join the National Security Service and fall in love with the same woman, they face harrowing missions and deadly betrayals."
80087932,Preacher,Season 1,2016,10,"Angels, demons, vampires, cowboys and a secret religious sect clash with a Texas preacher who harnesses an otherworldly power in his quest to find God."
80087932,Preacher,Season 2,2017,13,"Jesse, Tulip and Cassidy embark on a quest to literally find God, chased by a relentless, well-armed ghost and opposed by a holy order with an agenda."
80087932,Preacher,Season 3,2018,10,Jesse's brutal childhood at the hands of his criminal kingpin grandmother comes back to haunt him when he needs his family's dark magic to save Tulip.
80087932,Preacher,Season 4,2023,10,"The Grail launches its final plan for humanity in the form of a lavish TV special, while Jesse's search for God takes him to Australia — and beyond."
70309073,Ushio & Tora,Season 1,2015,39,"Ushio's possession of the Beast Spear draws evil to him like a magnet, with the reluctant Tora — a legendary monster — his only means of protection."
70285581,Outlander,Season 1,2014,16,A World War II army nurse finds herself torn between two lives -- and loves -- when a mystical Scottish landmark hurls her 200 years into the past.
70285581,Outlander,Season 2,2016,13,New pleasures and perils await as Claire and Jamie navigate the intrigues of French court life and embark on a daring quest to change history.
70285581,Outlander,Season 3,2017,13,"Centuries apart, Claire and Jamie struggle to move forward with their lives while haunted by memories of their lost love."
70285581,Outlander,Season 4,2018,13,"Claire and Jamie forge a new life for themselves in North Carolina as the American Revolution looms, and Brianna and Roger make a startling discovery."
70285581,Outlander,Season 5,2020,12,"As the American Revolution looms, Jamie finds his loyalties divided, Claire makes a medical breakthrough, and Brianna faces a troubling revelation."
70285581,Outlander,Season 6,2022,8,Claire and Jamie fight to protect the ones they love as mysterious newcomers and rising political tensions disrupt life at Fraser's Ridge.
70285581,Outlander,Season 7,2023,8,War is no longer a threat — it's a reality. Loyalties and Fraser family bonds are tested as communities take up arms to defend their country.
80107369,Queen of the South,Season 1,2016,13,"Forced to work for a cartel that recently killed her boyfriend, Teresa relies on her street smarts, a loyal friend and a mysterious notebook to survive."
80107369,Queen of the South,Season 2,2017,13,"Teresa and Camila become partners and set out to end Epifanio and build their own drug empire. Meanwhile, someone from Teresa's past re-enters her life."
80107369,Queen of the South,Season 3,2018,13,"Finally free to build her own empire, Teresa must go up against old and new enemies who threaten her dream — and her life."
80107369,Queen of the South,Season 4,2014,13,"After moving her empire to New Orleans, Teresa sets out to be a legitimate businesswoman but local gangsters and politicians present a few obstacles."
80107369,Queen of the South,Season 5,2021,10,"After the return of a familiar face, Teresa reconsiders her reign as queenpin and tries to stay one step ahead of ruthless gangsters and the CIA."
80107103,ONE PIECE,Season 1,2024,3,"A new adventure unfolds on Future Island ""Egghead,"" home to the lab of genius scientist Dr. Vegapunk. What awaits the Straw Hat Crew there?"
80111917,Love You,Season 1,2011,30,"Rejected by their beaus, a waitress and an interior designer meet in a bar and drown their sorrows, only to discover the next day that they eloped."
80117291,One-Punch Man,Season 1,2015,12,"Saitama possesses strength so extreme that nothing can stand in his way, but he gets no respect. He joins the Hero Association with mixed results."
80117291,One-Punch Man,Season 2,2019,12,Saitama and his apprentice Genos receive a warning: the world is in danger. And the mysterious villain Garou may be behind it all.
80119382,Servant of the People,Season 1,2015,23,"When a video of a Ukrainian high school teacher's anti-government rant goes viral, he's whisked off to a new job: as the nation's reluctant president."
80119382,Servant of the People,Season 2,2016,23,President Vasily Goloborodko struggles to keep his sanity as he faces the absurdity and the mounting pressures of an accidental life in politics.
80119382,Servant of the People,Season 3,2016,3,"Amid ongoing political changes, Vasily Goloborodko and his team strive to regain voter trust, weave out corruption and unify the country."
80123798,Descendants of the Sun,Season 1,2016,16,"Captain Yoo Shi-jin's proactive nature lands him in a hospital, where he meets Dr. Kang Mo-yeon and falls in love. But problems arise when duty calls."
80063153,Kuroko's Basketball,Season 1,2012,26,"Dark horse Tetsuya Kuroko and former expatriate Taiga Kagami are freshmen on Seirin High's new basketball team, and they're poised to shake things up."
80063153,Kuroko's Basketball,Season 2,2013,26,"Kuroko, Kagami and the rest of the Seirin High basketball team take on the strongest teams in the region in the Winter Cup tournament."
80063153,Kuroko's Basketball,Season 3,2015,26,"Led by Kuroko the shadow and Kagami the light, Seirin High School's basketball team continues the quest for victory in the Winter Cup tournament."
80173623,Somewhere Between,Season 1,2017,10,"A local news producer is given one chance to relive a deadly week and stop a serial killer. If she fails, she'll lose her daughter forever."
80176234,Black Money Love,Season 1,2014,164,"After a cop's fiancée and a jewelry designer's father are found dead together, the two bereaved ones face a perilous aftermath of a theft gone wrong."
80176893,The Good Doctor,Season 1,2017,18,"A talented surgeon with autism and savant syndrome joins a prestigious hospital, where he faces skepticism from both the patients and staff."
80176893,The Good Doctor,Season 2,2018,18,"As his interpersonal relationships grow stronger, Shaun continues to use his extraordinary gifts to help his surgical patients."
80176893,The Good Doctor,Season 3,2019,20,"Shaun pushes for a radical operation in order to save a newlywed's life. In addition, he and Dr. Lever give dating a shot."
80176893,The Good Doctor,Season 4,2020,20,"As COVID-19 creates a slew of complications, Shaun and Lea see their relationship put to the test, while Claire struggles with grief."
80176893,The Good Doctor,Season 5,2021,18,"Shaun and Lea plan for their future together, while the surgical team fields challenging new cases and adjusts to a big change at St. Bonaventure."
80176893,The Good Doctor,Season 6,2022,22,Married life brings new challenges for Shaun and Lea as the hospital team faces fresh traumas and changing dynamics between doctors.
80177458,Snowpiercer,Season 1,2020,10,"Earth has frozen over and the last surviving humans live on a giant train circling the globe, struggling to coexist amid the delicate balance onboard."
80177458,Snowpiercer,Season 2,2021,10,"With Big Alice anchored to Snowpiercer’s tail, Mr. Wilford sets out to take his train back. But Mel and Layton fight and scheme to keep him at bay."
80177458,Snowpiercer,Season 3,2022,10,"Six months later, Layton continues to search the globe for livable conditions while Wilford — fueled by fury and revenge — remains in hot pursuit."
80175802,The Sinner,Season 1: Cora,2017,8,"When a young mother inexplicably stabs a stranger to death, a sympathetic detective struggles to unlock the mystery buried in her missing memories."
80175802,The Sinner,Season 2: Julian,2018,8,"Called home to question a young murder suspect, Detective Harry Ambrose confronts powerful forces determined to keep the town's past dead and buried."
80175802,The Sinner,Season 3: Jamie,2020,8,Detective Harry Ambrose investigates a grisly car crash that leads to one of the most complicated and dangerous cases of his career.
80175802,The Sinner,Season 4: Percy,2021,8,"Now retired, Ambrose heads to Maine on vacation. But when tragedy befalls a local family, he gets pulled into the investigation — and its web of secrets."
80177342,Good Girls,Season 1,2018,10,Three suburban moms orchestrate a local grocery store heist to escape financial ruin and establish independence -- together.
80177342,Good Girls,Season 2,2019,13,"Risk, reward and remorse collide as Beth, Ruby and Annie return to face the consequences of last season’s hijinks."
80177342,Good Girls,Season 3,2020,11,"On the heels of last season's tension, turmoil and trauma, Beth, Ruby and Annie continue their work and wade back into high-stakes crime."
80177342,Good Girls,Season 4,2021,16,"Under the watchful eye of the Feds, Beth, Ruby and Annie consider the perks and pitfalls of their work — all while Dean and Stan do the same."
80178687,Black Lightning,Season 1,2018,13,School principal and retired superhero Jefferson Pierce leaps back into action as the legendary Black Lightning after a gang threatens his family.
80178687,Black Lightning,Season 2,2018,16,"As Jefferson and his family wrestle with shocking revelations and new threats from Tobias, Freeland demands justice for the ""pod people."""
80178687,Black Lightning,Season 3,2019,16,"Markovian attacks prompt the ASA to put Freeland on lockdown, Anissa adopts a new secret identity, and Green Light takes a toll on the Pierce family."
